новая	ADJ
думка	NOUN
,	PUNCT
і	CCONJ
крыўда	NOUN
хлынула	VERB
ў	ADP
сэрца	NOUN
старога	ADJ
.	PUNCT

Праз	ADP
нейкі	DET
час	NOUN
,	PUNCT
калі	SCONJ
крыху	NOUN
суняўся	VERB
першы	ADJ
спалох	NOUN
,	PUNCT
у	ADP
пачуццях	NOUN
чалавека	NOUN
ўзнікла	VERB
адчуванне	NOUN
адказнасці	NOUN
за	ADP
свой	DET
абавязак	NOUN
салдата	NOUN
.	PUNCT

Перамагаючы	VERB
боль	NOUN
,	PUNCT
ездавы	NOUN
павярнуўся	VERB
на	ADP
бок	NOUN
і	CCONJ
дастаў	NOUN
з—за	ADP
спіны	NOUN
вінтоўку	NOUN
.	PUNCT

Рукі	NOUN
яго	DET
дрыжалі	VERB
і	CCONJ
ўсё	ADV
не	PART
маглі	VERB
зладзіць	VERB
з	ADP
тугім	ADJ
затворам	NOUN
,	PUNCT
і	CCONJ
наогул	ADV
ён	PRON
не	PART
ведаў	VERB
,	PUNCT
што	PRON
зробіць	VERB
зараз	ADV
,	PUNCT
толькі	PART
жаданне	NOUN
неяк	ADV
супраціўляцца	VERB
ўсё	ADV
болей	ADV
мацнела	VERB
ў	ADP
ім	PRON
.	PUNCT

Максім	PROPN
узняўся	VERB
і	CCONJ
,	PUNCT
згорбіўшыся	VERB
,	PUNCT
кульгаючы	VERB
на	ADP
правую	ADJ
нагу	NOUN
,	PUNCT
падаўся	VERB
ўслед	ADV
за	ADP
ворагамі	NOUN
.	PUNCT

Зараджаную	VERB
вінтоўку	NOUN
ён	PRON
ухапіў	VERB
за	ADP
канец	NOUN
ствала	NOUN
і	CCONJ
бяссільна	ADV
цягнуў	VERB
яе	PRON
,	PUNCT
нібы	SCONJ
цяжкую	ADJ
і	CCONJ
нязручную	ADJ
прыладу	NOUN
.	PUNCT

Збянтэжаны	ADJ
і	CCONJ
ўзрушаны	VERB
здарэннем	NOUN
,	PUNCT
у	ADP
гарачцы	NOUN
хвалявання	NOUN
ён	PRON
дрэнна	ADV
ўяўляў	VERB
сэнс	NOUN
падзей	NOUN
і	CCONJ
,	PUNCT
бадай	PART
,	PUNCT
трапіў	VERB
бы	AUX
ў	ADP
рукі	NOUN
ворагаў	NOUN
,	PUNCT
калі	SCONJ
б	AUX
тыя	DET
першыя	ADJ
заўважылі	VERB
яго	PRON
.	PUNCT

Але	CCONJ
гітлераўцы	NOUN
,	PUNCT
злавіўшы	VERB
напалоханых	VERB
коней	NOUN
,	PUNCT
пэўна	ADV
,	PUNCT
рашылі	VERB
,	PUNCT
што	SCONJ
ездавы	NOUN
ўцёк	VERB
,	PUNCT
і	CCONJ
,	PUNCT
пачакаўшы	VERB
крыху	NOUN
,	PUNCT
павярнулі	VERB
ў	ADP
свой	DET
бок	NOUN
.	PUNCT

Максім	PROPN
тады	ADV
і	PART
сустрэў	VERB
іх	PRON
.	PUNCT

Адчуўшы	VERB
спрыт	NOUN
і	CCONJ
асцярогу	NOUN
,	PUNCT
што	PRON
раптам	ADV
з’явіліся	VERB
ў	ADP
ім	PRON
,	PUNCT
ездавы	NOUN
адскочыў	VERB
убок	ADV
і	CCONJ
прытуліўся	VERB
да	ADP
зямлі	NOUN
.	PUNCT

Зноў	ADV
перад	ADP
ім	PRON
,	PUNCT
непрыкмечаным	ADJ
,	PUNCT
прайшлі	VERB
немцы	NOUN
:	PUNCT
адзін	DET
вёў	VERB
за	ADP
павады	NOUN
яго	DET
коней	NOUN
,	PUNCT
а	CCONJ
другі	ADJ
,	PUNCT
што	DET
ішоў	VERB
ззаду	ADV
,	PUNCT
спыніўся	VERB
і	CCONJ
пастаяў	VERB
,	PUNCT
хвіліну	NOUN
прыслухоўваючыся	VERB
.	PUNCT

Максім	PROPN
узняў	VERB
вінтоўку	NOUN
.	PUNCT

Яму	PRON
з	ADP
долу	NOUN
добра	ADV
бачны	ADJ
быў	AUX
варожы	ADJ
сілуэт	NOUN
,	PUNCT
які	PRON
чорным	ADJ
ценем	NOUN
засланіў	VERB
край	NOUN
зорнага	ADJ
небасхілу	NOUN
.	PUNCT

Максім	PROPN
наставіў	VERB
стрэльбу	NOUN
на	ADP
ворага	ADJ
,	PUNCT
але	CCONJ
стрэліць	VERB
так	ADV
і	PART
не	PART
адважыўся	VERB
.	PUNCT

У	ADP
апошняе	ADJ
імгненне	NOUN
,	PUNCT
калі	SCONJ
трэба	VERB
было	AUX
ціснуць	VERB
курок	NOUN
,	PUNCT
смеласць	NOUN
пакінула	VERB
яго	PRON
.	PUNCT

Задні	ADJ
гітлеравец	NOUN
,	PUNCT
відаць	VERB
,	PUNCT
нічога	PRON
падазронага	ADJ
не	PART
ўчуўшы	VERB
,	PUNCT
сказаў	VERB
нешта	PRON
таму	DET
,	PUNCT
што	PRON
вёў	VERB
коней	NOUN
,	PUNCT
і	CCONJ
яны	PRON
абодва	NUM
ўзлезлі	VERB
на	ADP
былое	ADJ
Максімава	ADJ
месца	NOUN
на	ADP
возе	NOUN
.	PUNCT

Так	ADV
ворагі	NOUN
,	PUNCT
коні	NOUN
і	CCONJ
фурманка	NOUN
з	ADP
ротным	ADJ
дабром	NOUN
зніклі	VERB
ў	ADP
начной	ADJ
цемры	NOUN
.	PUNCT

Тады	ADV
ездавы	NOUN
,	PUNCT
абапёршыся	VERB
аб	ADP
дол	NOUN
рукамі	NOUN
,	PUNCT
сеў	VERB
на	ADP
травяністай	ADJ
імшарыне	NOUN
побач	ADV
са	ADP
сваёй	DET
вінтоўкай	NOUN
і	CCONJ
ўжо	ADV
не	PART
спрабаваў	VERB
стрымацца	VERB
.	PUNCT

Канчаткова	ADV
ахапіўшая	VERB
яго	PRON
роспач	NOUN
выціснула	VERB
з	ADP
грудзей	NOUN
цяжкі	ADJ
,	PUNCT
пакутлівы	ADJ
енк	NOUN
.	PUNCT

Гэты	DET
енк	NOUN
,	PUNCT
спалохаўшы	VERB
ў	ADP
цішы	NOUN
самога	ADJ
Максіма	PROPN
,	PUNCT
нечакана	ADV
абудзіў	VERB
яго	PRON
,	PUNCT
прымусіў	VERB
зірнуць	VERB
на	ADP
сябе	NOUN
аднекуль	ADV
збоку	ADV
,	PUNCT
вачыма	NOUN
другога	ADJ
чалавека	NOUN
,	PUNCT
чалавека	NOUN
разумнейшага	ADJ
ў	ADP
жыцці	NOUN
і	CCONJ
мацнейшага	ADJ
ў	ADP
барацьбе	NOUN
.	PUNCT

Потым	ADV
ён	PRON
адчуў	VERB
асуджэнне	NOUN
і	CCONJ
дакор	NOUN
сабе	PRON
,	PUNCT
агідна	ADV
бездапаможнаму	ADJ
ў	ADP
такі	DET
рашаючы	ADJ
час	NOUN
.	PUNCT

Цяжкія	ADJ
няўцешныя	ADJ
думкі	NOUN
,	PUNCT
поўныя	ADJ
бязлітаснай	ADJ
насмешкі	NOUN
над	ADP
сабой	PRON
,	PUNCT
паплылі	VERB
ў	ADP
немаладой	ADJ
яго	DET
галаве	NOUN
.	PUNCT

Хоць	PART
і	PART
не	PART
першы	ADJ
раз	NOUN
у	ADP
жыцці	NOUN
напаткала	VERB
Максіма	PROPN
бяда	NOUN
,	PUNCT
але	CCONJ
гэтая	DET
была	AUX
зусім	ADV
іншага	ADJ
складу	NOUN
,	PUNCT
чым	SCONJ
усе	DET
перажытыя	VERB
.	PUNCT

Яна	PRON
агіднай	ADJ
ганьбай	NOUN
запляміла	VERB
чалавечую	ADJ
яго	DET
вартасць	NOUN
,	PUNCT
падсекла	VERB
надзеі	NOUN
,	PUNCT
дарэшты	ADV
зняславіла	VERB
ранейшае	DET
жыццё	NOUN
чалавека	NOUN
.	PUNCT

Як	ADV
было	AUX
пасля	ADP
такога	DET
здарэння	NOUN
ісці	VERB
ў	ADP
батальён	NOUN
,	PUNCT
дзе	ADV
кожны	ADJ
дзень	NOUN
паміралі	VERB
людзі	NOUN
,	PUNCT
маладыя	ADJ
і	CCONJ
больш	ADV
вартыя	ADJ
,	PUNCT
чым	SCONJ
ён	PRON
?	PUNCT

Як	ADV
было	AUX
жыць	VERB
,	PUNCT
калі	SCONJ
пасля	ADP
гэтага	PRON
ўжо	ADV
нічога	PRON
не	PART
заставалася	VERB
ў	ADP
душы	NOUN
,	PUNCT
апрача	ADP
вечнай	ADJ
агіды	NOUN
да	ADP
сябе	PRON
?	PUNCT

Дык	PART
няўжо	PART
гэта	PRON
канец	NOUN
?	PUNCT

Няўжо	PART
толькі	PART
пагібель	NOUN
з’явіцца	VERB
справядлівай	ADJ
збаўцай	NOUN
ад	ADP
нясцерпных	ADJ
пакут	NOUN
?	PUNCT

Чаму	ADV
ж	PART
тады	ADV
ён	PRON
павінен	ADJ
так	ADV
недарэчна	ADV
,	PUNCT
пагана	ADV
памерці	VERB
,	PUNCT
а	CCONJ
злачынцы	NOUN
-	PUNCT
ворагі	NOUN
застануцца	VERB
жыць	VERB
і	CCONJ
ўчыняць	VERB
яшчэ	ADV
не	PART
адну	NUM
смерць	NOUN
добрым	ADJ
людзям	NOUN
.	PUNCT

Усвядоміўшы	VERB
глыбіню	NOUN
сваёй	DET
бяды	NOUN
,	PUNCT
ездавы	NOUN
зразумеў	VERB
,	PUNCT
што	SCONJ
ёсць	AUX
у	ADP
ім	PRON
нешта	PRON
мацнейшае	ADJ
за	ADP
звычайную	ADJ
чалавечую	ADJ
смерць	NOUN
.	PUNCT

Пачуццё	NOUN
салдата	NOUN
паступова	ADV
,	PUNCT
але	CCONJ
рашуча	ADV
пачало	VERB
браць	VERB
верх	NOUN
,	PUNCT
заглушыўшы	VERB
ўсё	PRON
іншае	ADJ
,	PUNCT
асабістае	ADJ
,	PUNCT
якое	PRON
цяпер	ADV
выявілася	VERB
ў	ADP
ім	PRON
самым	ADJ
благім	ADJ
чынам	NOUN
.	PUNCT

Усё	ADV
настойлівей	ADV
з’яўлялася	VERB
жаданне	NOUN
дзейнічаць	VERB
,	PUNCT
яно	PRON
хутка	ADV
аформілася	VERB
ў	ADP
намер	NOUN
і	CCONJ
стала	VERB
непахісным	ADJ
.	PUNCT

І	CCONJ
хоць	SCONJ
вялікі	ADJ
быў	AUX
яшчэ	ADV
маральны	ADJ
боль	NOUN
,	PUNCT
але	CCONJ
на	ADP
сэрцы	NOUN
ўжо	ADV
палягчэла	VERB
,	PUNCT
і	CCONJ
памалу	ADV
пачало	VERB
ўзнаўляцца	VERB
ранейшае	ADJ
адчуванне	NOUN
злосці	NOUN
.	PUNCT

Гэта	PRON
вярнула	VERB
сілы	NOUN
,	PUNCT
і	CCONJ
баец	NOUN
хутка	ADV
ўзняўся	VERB
,	PUNCT
падхапіўшы	VERB
вінтоўку	NOUN
.	PUNCT

Дзіўна	ADJ
нават	PART
было	AUX
,	PUNCT
адкуль	ADV
узялося	VERB
ў	ADP
Максіма	PROPN
гэтулькі	NUM
энергіі	NOUN
і	CCONJ
спрыту	NOUN
,	PUNCT
калі	SCONJ
ён	PRON
пусціўся	VERB
наўздагон	ADP
ворагам	NOUN
.	PUNCT

Каржакаваты	ADJ
і	CCONJ
нязграбны	ADJ
,	PUNCT
ён	PRON
шпаркім	ADJ
крокам	NOUN
сігаў	VERB
па	ADP
полі	NOUN
,	PUNCT
то	SCONJ
прыгінаючыся	VERB
да	ADP
зямлі	NOUN
,	PUNCT
каб	SCONJ
лепш	ADV
бачыць	VERB
наперадзе	ADV
,	PUNCT
то	SCONJ
намагаючыся	VERB
ступаць	VERB
як	SCONJ
мага	ADV
хутчэй	ADV
і	CCONJ
цішэй	ADV
.	PUNCT

У	ADP
гэтыя	DET
хвіліны	NOUN
ездавы	NOUN
ні	PART
аб	ADP
чым	PRON
не	PART
думаў	VERB
і	CCONJ
нічога	PRON
не	PART
адчуваў	VERB
,	PUNCT
апрача	ADP
ўпартага	ADJ
жадання	NOUN
дагнаць	VERB
праціўніка	NOUN
.	PUNCT

Невядома	ADJ
,	PUNCT
ці	SCONJ
доўга	ADV
ён	PRON
гнаўся	VERB
,	PUNCT
як	SCONJ
пашанцавала	VERB
яму	PRON
не	PART
збіцца	VERB
з	ADP
кірунку	NOUN
,	PUNCT
але	CCONJ
нарэшце	ADV
ўбачыў	VERB
Максім	PROPN
знаёмы	ADJ
сілуэт	NOUN
сваёй	DET
фурманкі	NOUN
з	ADP
няпрошанымі	ADJ
седакамі	NOUN
на	ADP
перадку	NOUN
.	PUNCT

Тады	ADV
ездавы	NOUN
,	PUNCT
на	ADP
колькі	NUM
быў	AUX
здольны	ADJ
,	PUNCT
узброіўся	VERB
хітрасцю	NOUN
і	CCONJ
асцярогай	NOUN
,	PUNCT
нячутна	ADV
зайшоў	VERB
збоку	ADV
і	CCONJ
на	ADP
хаду	NOUN
прыблізіўся	VERB
да	ADP
ворагаў	NOUN
.	PUNCT

Яго	DET
выстаўленая	VERB
наперад	ADV
вінтоўка	NOUN
амаль	ADV
кранала	VERB
бліжняга	ADJ
немца	NOUN
.	PUNCT

У	ADP
грудзях	NOUN
моцна	ADV
білася	VERB
сэрца	NOUN
,	PUNCT
здавалася	VERB
,	PUNCT
вось—вось	PART
гучна	ADV
вырвецца	VERB
сцятае	VERB
дыханне	NOUN
і	CCONJ
ўсё	PRON
загіне	VERB
.	PUNCT

Немаладыя	ADJ
ўжо	ADV
сілы	NOUN
байца	NOUN
падыходзілі	VERB
к	ADP
канцу	NOUN
.	PUNCT

Грымотны	ADJ
стрэл	NOUN
рускай	ADJ
трохлінейкі	NOUN
аглушыў	VERB
усіх	PRON
—	PUNCT
і	CCONJ
ворагаў	NOUN
,	PUNCT
і	CCONJ
Максіма	PROPN
.	PUNCT

Крайні	ADJ
немец	NOUN
неяк	ADV
бясшумна	ADV
знік	VERB
пад	ADP
фурманкай	NOUN
,	PUNCT
а	CCONJ
другога	ADJ
Максім	PROPN
,	PUNCT
дранцвеючы	VERB
ад	ADP
жаху	NOUN
,	PUNCT
з	ADP
усяе	DET
апошняй	ADJ
сілы	NOUN
выцяў	VERB
вінтоўкай	NOUN
па	ADP
галаве	NOUN
.	PUNCT

Далей	ADV
усё	PRON
пайшло	VERB
з	ADP
нейкім	DET
шалёным	ADJ
імпэтам	NOUN
.	PUNCT

Максім	PROPN
,	PUNCT
падхапіўшы	VERB
лейцы	NOUN
,	PUNCT
вялікім	ADJ
паўколам	NOUN
завярнуў	VERB
фурманку	NOUN
і	CCONJ
дзікім	ADJ
,	PUNCT
несваім	DET
голасам	NOUN
гікнуў	VERB
на	ADP
коней	NOUN
.	PUNCT

Ім	PRON
,	PUNCT
напэўна	ADV
,	PUNCT
перадалася	VERB
ўзрушанасць	NOUN
гаспадара	NOUN
,	PUNCT
бо	SCONJ
без	ADP
пугі	NOUN
і	CCONJ
новых	ADJ
крыкаў	NOUN
яны	PRON
так	ADV
паімчаліся	VERB
ў	ADP
цемры	NOUN
,	PUNCT
што	SCONJ
Максім	PROPN
,	PUNCT
паўмёртвы	NOUN
ад	ADP
перажытага	NOUN
,	PUNCT
з	ADP
вялікім	ADJ
намаганнем	NOUN
трымаўся	VERB
на	ADP
возе	NOUN
,	PUNCT
які	PRON
цяжка	ADV
кідаўся	VERB
з	ADP
боку	NOUN
ў	ADP
бок	NOUN
,	PUNCT
грукацеў	VERB
і	CCONJ
падскакваў	VERB
.	PUNCT

Баец	NOUN
зусім	ADV
не	PART
ведаў	VERB
,	PUNCT
куды	ADV
кіраваць	VERB
,	PUNCT
і	CCONJ
ў	ADP
выбары	NOUN
напрамку	NOUN
цалкам	ADV
даверыўся	VERB
коням	NOUN
.	PUNCT

І	CCONJ
коні	NOUN
імчалі	VERB
без	ADP
супынку	NOUN
,	PUNCT
наўскасяк	ADV
мяжыстых	ADJ
палосак	NOUN
шархатлівай	ADJ
збажыны	NOUN
,	PUNCT
па	ADP
глухой	ADJ
мякаці	NOUN
бульбянішчаў	NOUN
,	PUNCT
пераехалі	VERB
неглыбокі	ADJ
высахлы	ADJ
раўчук	NOUN
,	PUNCT
асакаватую	ADJ
балацявінку	NOUN
і	CCONJ
,	PUNCT
нарэшце	ADV
,	PUNCT
непадалёку	ADV
ад	ADP
змрочнага	ADJ
лесу	NOUN
выбіліся	VERB
на	ADP
нейкую	DET
дарогу	NOUN
.	PUNCT

Максім	PROPN
тады	ADV
спыніў	VERB
фурманку	NOUN
,	PUNCT
прыслухаўся	VERB
і	CCONJ
на	ADP
поўныя	ADJ
грудзі	NOUN
ўдыхнуў	VERB
пасвяжэлага	ADJ
падранак	ADV
паветра	NOUN
.	PUNCT

У	ADP
правым	ADJ
вуху	NOUN
,	PUNCT
нібы	PART
парваная	ADJ
струна	NOUN
,	PUNCT
тоненька	ADV
звінела	VERB
ад	ADP
стрэлу	NOUN
,	PUNCT
ва	ADP
ўсім	DET
целе	NOUN
,	PUNCT
схаладзелым	ADJ
ад	ADP
ліпкага	ADJ
поту	NOUN
,	PUNCT
з’явілася	VERB
млявасць	NOUN
,	PUNCT
як	SCONJ
пасля	ADP
цяжкай	ADJ
шматгадзіннай	ADJ
працы	NOUN
.	PUNCT

Пачынаўся	VERB
досвітак	NOUN
.	PUNCT

Змрок	NOUN
парадзеў	VERB
,	PUNCT
на	ADP
ўсходзе	NOUN
святлела	VERB
неба	NOUN
,	PUNCT
гасячы	VERB
зоры	NOUN
.	PUNCT

Наперадзе	ADV
ля	ADP
лесу	NOUN
пачуліся	VERB
галасы	NOUN
,	PUNCT
іх	PRON
адразу	ADV
пазнаў	VERB
Максім	PROPN
—	PUNCT
то	PRON
былі	AUX
свае	DET
.	PUNCT

Толькі	PART
тады	ADV
раптоўна	ADV
неяк	ADV
зразумеў	VERB
ездавы	NOUN
,	PUNCT
якой	DET
вялікай	ADJ
бяды	NOUN
пашанцавала	VERB
яму	PRON
пазбыцца	VERB
ўначы	ADV
і	CCONJ
як	ADV
пакутліва	ADV
далася	VERB
яму	PRON
маленькая	ADJ
перамога	NOUN
.	PUNCT

Ён	PRON
парадаваўся	VERB
яшчэ	ADV
,	PUNCT
што	SCONJ
ўсе	DET
жахі	NOUN
тыя	DET
засталіся	VERB
ззаду	ADV
,	PUNCT
і	CCONJ
,	PUNCT
хутка	ADV
губляючы	VERB
сілы	NOUN
,	PUNCT
моцна	ADV
захацеў	VERB
спаць	VERB
.	PUNCT

Мабыць	ADV
,	PUNCT
упершыню	ADV
так	ADV
выразна	ADV
адчуў	VERB
чалавек	NOUN
,	PUNCT
што	SCONJ
шмат	ADV
ужо	ADV
год	NOUN
за	ADP
плячыма	NOUN
,	PUNCT
а	CCONJ
за	ADP
гэтую	DET
ноч	NOUN
прыбавілася	VERB
яшчэ	ADV
,	PUNCT
—	PUNCT
бадай	PART
,	PUNCT
з	ADP
дзесяць	NUM
.	PUNCT

Надвячоркам	NOUN
у	ADP
нядзелю	NOUN
ў	ADP
бальнічнай	ADJ
палаце	NOUN
стала	VERB
ціха	ADJ
і	CCONJ
сумна	ADJ
.	PUNCT

Трое	NUM
хворых	ADJ
,	PUNCT
што	PRON
некалькі	NUM
дзён	NOUN
ляжалі	VERB
тут	ADV
,	PUNCT
былі	AUX
ўжо	ADV
добра	ADV
вядомы	ADJ
адзін	NUM
другому	ADJ
.	PUNCT

Усе	PRON
ўжо	ADV
ведалі	VERB
,	PUNCT
што	SCONJ
жылісты	ADJ
і	CCONJ
чорны	ADJ
,	PUNCT
нібы	SCONJ
цыган	NOUN
,	PUNCT
шафёр	NOUN
Свірыдаў	PROPN
наездзіў	VERB
трыста	NOUN
тысяч	NOUN
без	ADP
рамонту	NOUN
;	PUNCT

што	SCONJ
дзядзька	NOUN
Міхась	PROPN
,	PUNCT
калгаснік	NOUN
з	ADP
дальняга	ADJ
раёна	NOUN
,	PUNCT
перад	ADP
самой	ADJ
хваробай	NOUN
вярнуўся	VERB
са	ADP
сталічнай	ADJ
нарады	NOUN
перадавікоў	NOUN
-	PUNCT
жывёлаводаў	NOUN
,	PUNCT
дзе	ADV
ён	PRON
першы	ADJ
раз	NOUN
у	ADP
жыцці	NOUN
выступаў	NOUN
з	ADP
прамовай	NOUN
;	PUNCT

што	SCONJ
дыхавічны	ADJ
і	CCONJ
тоўсты	ADJ
дырэктар	NOUN
скурзавода	NOUN
Нікадзім	PROPN
Іванавіч	PROPN
пакутваў	VERB
не	PART
столькі	NUM
ад	ADP
сваёй	DET
язвы	NOUN
,	PUNCT
колькі	CCONJ
ад	ADP
таго	PRON
,	PUNCT
што	SCONJ
яго	DET
завод	NOUN
у	ADP
мінулым	ADJ
месяцы	NOUN
не	PART
выканаў	VERB
план	NOUN
.	PUNCT

Ад	ADP
суму	NOUN
і	CCONJ
нудоты	NOUN
дырэктар	NOUN
цяпер	ADV
задрамаў	VERB
з	ADP
газетай	NOUN
у	ADP
руках	NOUN
,	PUNCT
шафёр	NOUN
чытаў	VERB
«	PUNCT
Залатое	ADJ
цяля	NOUN
»	PUNCT
,	PUNCT
а	CCONJ
дзядзька	NOUN
Міхась	PROPN
варочаўся	VERB
ў	ADP
ложку	NOUN
і	CCONJ
думаў	VERB
свае	DET
адвечныя	ADJ
сялянскія	ADJ
думы	NOUN
.	PUNCT

Два	NUM
ложкі	NOUN
ў	ADP
палаце	NOUN
пуставалі	VERB
,	PUNCT
і	CCONJ
дзядзька	NOUN
Міхась	PROPN
раптам	ADV
сказаў	VERB
:	PUNCT
—	PUNCT
Сёння	ADV
,	PUNCT
бадай	PART
,	PUNCT
будзе	AUX
папаўненне	NOUN
:	PUNCT
бальніца	NOUN
ж	PART
дзяжурная	ADJ
.	PUNCT

І	CCONJ
дзядзькавы	ADJ
словы	NOUN
спраўдзіліся	VERB
.	PUNCT

Не	PART
прайшло	VERB
і	PART
хвіліны	NOUN
,	PUNCT
як	SCONJ
у	ADP
калідоры	NOUN
затупацелі	VERB
ногі	NOUN
,	PUNCT
і	CCONJ
на	ADP
парозе	NOUN
з’явіўся	VERB
чалавек	NOUN
у	ADP
сінім	ADJ
халаце	NOUN
паверх	ADP
бялізны	NOUN
.	PUNCT

За	ADP
ім	PRON
ішла	VERB
сястра	NOUN
:	PUNCT
яна	PRON
паказала	VERB
хвораму	NOUN
месца	NOUN
на	ADP
ложку	NOUN
ў	ADP
куце	NOUN
і	CCONJ
хуценька	ADV
разгарнула	VERB
пасцель	NOUN
.	PUNCT

Хворыя	NOUN
ў	ADP
палаце	NOUN
адразу	ADV
ж	PART
страцілі	VERB
самоту	NOUN
і	CCONJ
напоўніліся	VERB
цікаўнасцю	NOUN
.	PUNCT

Дзядзька	PROPN
Міхась	PROPN
,	PUNCT
пэўна	ADV
з	ADP
ветлівасці	NOUN
,	PUNCT
аж	PART
прыўзняўся	VERB
на	ADP
локці	NOUN
(	PUNCT
навічок	NOUN
стаў	VERB
яго	DET
суседам	NOUN
)	PUNCT
,	PUNCT
шафёр	NOUN
загарнуў	VERB
кніжку	NOUN
,	PUNCT
і	CCONJ
нават	PART
дырэктар	NOUN
прачнуўся	VERB
.	PUNCT

Хутка	ADV
сястра	NOUN
пайшла	VERB
,	PUNCT
а	CCONJ
хворы	NOUN
,	PUNCT
крэкчучы	VERB
і	CCONJ
стогнучы	VERB
,	PUNCT
пачаў	VERB
мясціцца	VERB
пад	ADP
коўдрай	NOUN
.	PUNCT

—	PUNCT
З	ADP
чым	PRON
гэта	PART
вы	PRON
?	PUNCT
—	PUNCT
ветліва	ADV
запытаў	VERB
дзядзька	NOUN
Міхась	PROPN
.	PUNCT

Хворы	NOUN
коратка	ADV
бліснуў	VERB
зыркімі	ADJ
чорнымі	ADJ
вачыма	NOUN
на	ADP
маладжавым	ADJ
укормленым	ADJ
твары	NOUN
,	PUNCT
аблізаў	VERB
вусны	NOUN
і	CCONJ
холадна	ADV
кінуў	VERB
у	ADP
прастору	NOUN
палаты	NOUN
:	PUNCT
—	PUNCT
Апендыцыт	NOUN
.	PUNCT

—	PUNCT
Ну	PART
,	PUNCT
апендыцыт	NOUN
—	PUNCT
дробязь	NOUN
,	PUNCT
—	PUNCT
зазначыў	VERB
дзядзька	NOUN
Міхась	PROPN
.	PUNCT

—	PUNCT
Выражуць	VERB
і	CCONJ
не	PART
ўчуеце	VERB
.	PUNCT

Бы	PART
авадзень	NOUN
укусіць	VERB
.	PUNCT

Хворы	NOUN
павярнуў	VERB
на	ADP
падушцы	NOUN
голаў	NOUN
і	CCONJ
недаверліва	ADV
паглядзеў	VERB
на	ADP
суседа	PROPN
.	PUNCT

—	PUNCT
Апендыцыт	NOUN
для	ADP
медыцыны	NOUN
ўжо	ADV
дробязь	NOUN
.	PUNCT

Нават	ADV
практыканты	NOUN
і	CCONJ
тыя	DET
рэжуць	VERB
добра	ADV
,	PUNCT
—	PUNCT
казаў	VERB
далей	ADV
дзядзька	NOUN
Міхась	PROPN
.	PUNCT

—	PUNCT
Слухай	VERB
,	PUNCT
стары	ADJ
,	PUNCT
а	CCONJ
не	PART
ведаеш	VERB
,	PUNCT
хто	PRON
мяне	PRON
аперыраваць	VERB
будзе	AUX
?	PUNCT

Хіба	PART
не	PART
доктар	NOUN
Сяміпалацінскі	PROPN
?	PUNCT

—	PUNCT
Круглікаў	PROPN
,	PUNCT
пэўна	ADV
,	PUNCT
бо	SCONJ
ён	PRON
сёння	ADV
дзяжурыць	VERB
.	PUNCT

Хворы	NOUN
спалохана	ADV
ўскінуў	VERB
бровы	NOUN
,	PUNCT
яго	DET
твар	NOUN
раптам	ADV
ахапіла	VERB
трывога	NOUN
.	PUNCT

—	PUNCT
Які	DET
гэта	PART
Круглікаў	PROPN
?	PUNCT

Мабыць	ADV
,	PUNCT
практыкант	NOUN
які	DET
?	PUNCT

Не	PART
,	PUNCT
я	PRON
не	PART
дамся	VERB
яму	PRON
!	PUNCT

—	PUNCT
Ну	PART
,	PUNCT
дарма	ADV
вы	PRON
так	ADV
,	PUNCT
—	PUNCT
уставіў	VERB
дзядзька	NOUN
Міхась	PROPN
.	PUNCT

—	PUNCT
Круглікаў	PROPN
добры	ADJ
хірург	NOUN
.	PUNCT

Мне	PRON
ён	PRON
,	PUNCT
братка	NOUN
,	PUNCT
почку	NOUN
выняў	VERB
.	PUNCT

І	CCONJ
Нікадзіма	PROPN
Іванавіча	PROPN
ён	PRON
аперыраваў	VERB
.	PUNCT

І	CCONJ
нішто	PRON
.	PUNCT

—	PUNCT
Не	PART
!	PUNCT

Толькі	PART
Сяміпалацінскі	PROPN
.	PUNCT

Я	PRON
не	PART
магу	VERB
даверыцца	VERB
кожнаму	ADJ
.	PUNCT

Маё	DET
жыццё	NOUN
дорага	ADJ
мне	PRON
.	PUNCT

Дый	CCONJ
ён	PRON
не	PART
мае	VERB
права	NOUN
без	ADP
маёй	DET
згоды	NOUN
.	PUNCT

Сястра	NOUN
!	PUNCT
—	PUNCT
раптам	ADV
зычна	ADV
крыкнуў	VERB
хворы	NOUN
.	PUNCT

На	ADP
парозе	NOUN
з’явілася	VERB
маладзенькая	ADJ
сястра	NOUN
.	PUNCT

—	PUNCT
Хто	PRON
мяне	PRON
аперыруе	VERB
?	PUNCT

—	PUNCT
Доктар	PROPN
Круглікаў	PROPN
.	PUNCT

—	PUNCT
Адставіць	VERB
!	PUNCT

Выклікайце	VERB
Сяміпалацінскага	PROPN
.	PUNCT

—	PUNCT
Сяміпалацінскі	PROPN
заўтра	ADV
дзяжурыць	VERB
,	PUNCT
а	CCONJ
сёння	ADV
Круглікаў	PROPN
,	PUNCT
—	PUNCT
далікатна	ADV
растлумачыла	VERB
сястра	NOUN
.	PUNCT

—	PUNCT
Ну	PART
і	PART
што	PRON
ж	PART
,	PUNCT
што	SCONJ
заўтра	ADV
!	PUNCT

