
'	O
''	O
Марка	B-PER
Фу	I-PER
(	O
10	O
)	O
'	O
''	O

'	O
''	O
Марк	B-PER
Сэлбі	I-PER
(	O
1	O
)	O
'	O
''	O

'	O
''	O
Роні	B-PER
О'Саліван	I-PER
''	O
'	O

Першая	B-LOC
ліга	I-LOC
чэмпіянату	I-LOC
Беларусі	I-LOC
па	I-LOC
футболе	I-LOC
2003	I-LOC

'	O
''	O
Джон	B-PER
Хігінс	I-PER
''	O
'	O

Паміж	O
1379—1386	O
,	O
Сабор	B-ORG
Святога	I-ORG
Віта	I-ORG
,	O
Прага]]	O

Мікалай	B-PER
Судзілоўскі	I-PER
,	O
рэвалюцыянер	O
,	O
навуковец	O

Размешчаны	O
ў	O
112	O
км	O
ад	O
Кірава	B-LOC
.	O

)	O
—	O
міністр	B-ORG
унутраных	I-ORG
спраў	I-ORG
Рэспублікі	I-ORG
Беларусь	I-ORG
.	O

Ястарфскі	O
кампанент	O
шырока	O
прадстаўлены	O
ў	O
зарубінецкай	B-ORG
культуры	I-ORG
.	O

да	O
рэгіянальнай	O
эліты	O
Новагародскага	B-LOC
ваяводства	I-LOC
ВКЛ	B-LOC
.	O

Міністэрства	B-ORG
замежных	I-ORG
спраў	I-ORG
Рэспублікі	I-ORG
Беларусь	I-ORG

Вучыўся	O
ў	O
Вілснскім	B-ORG
універсітэцеце	I-ORG
.	O

Сільвестр	B-PER
I	I-PER
,	I-PER
Папа	I-PER
Рымскі	I-PER

Раней	O
зімоўкі	O
чырвонаваллёвых	O
казарак	O
размяшчаліся	O
на	O
захадзе	O
і	O
поўдні	O
Каспійскага	B-LOC
мора	I-LOC
.	O

Белорусы	B-ORG
и	I-ORG
рынок	I-ORG
—	O
штотыднёвая	O
незалежная	O
бізнес-газета	O

Томас	B-PER
Сміт	I-PER
—	O
мастак-пейзажыст	O

Уладзімір	B-ORG
Уладзіміравіч	I-ORG
Макей	I-ORG

Парыжскі	B-ORG
мір	I-ORG
,	I-ORG
1783	I-ORG

Паўстанцы	O
здолелі	O
разбурыць	O
Сарды	B-LOC
.	O

Жывуць	O
таксама	O
ўва	O
Украіне	B-LOC
(	O
258,6	O
тыс	O
.	O

—	O
каля	O
касцёла	B-ORG
Найсвяцейшай	I-ORG
Дзевы	I-ORG
Марыі	I-ORG

Мяжуе	O
з	O
Албаніяй	B-LOC
,	O
Балгарыяй	B-LOC
,	O
Босніяй	B-LOC
і	I-LOC
Герцагавінай	I-LOC
,	O
Чарнагорыяй	B-LOC
,	O
Венгрыяй	B-LOC
,	O
Македоніяй	B-LOC
,	O
Румыніяй	B-LOC
,	O
Харватыяй	B-LOC
.	O

Краіна	O
была	O
павінна	O
дэбюціраваць	O
на	O
конкурсе	B-ORG
2003	I-ORG
года	O
.	O

У	O
тым	O
жа	O
годзе	O
ўступіў	O
у	O
ВКП	B-ORG
(	I-ORG
б	I-ORG
)	I-ORG
.	O

Абмен	O
пасольстваў	O
паміж	O
Кордавай	O
і	O
Візантыяй	B-LOC
.	O

Атрымаў	O
папулярнасць	O
ва	O
Усходняй	B-LOC
Еўропе	I-LOC
.	O

'	O
''	O
Шон	B-PER
Мёрфі	I-PER
''	O
'	O

'	O
''	O
Дзін	B-PER
Цзюньхуэй	I-PER
''	O
'	O

Пасля	O
гэтага	O
яго	O
15-гадовы	B-PER
сапернік	I-PER
набраў	O
36	O
балаў	O
,	O
але	O
Юйпэн	B-PER
выйшаў	O
пераможцам	O
у	O
наступнай	O
пазіцыйнай	O
барацьбе	O
і	O
зрабіў	O
лік	O
3:0	O
на	O
сваю	O
карысць	O
.	O

Аляксандр	B-PER
Іванавіч	I-PER
Карніцкі	I-PER

'	O
''	O
Бары	B-PER
Хокінс	I-PER
''	O
'	O

'	O
''	O
Джон	B-PER
Хігінс	I-PER
''	O
'	O

Дзіцячы	B-ORG
конкурс	I-ORG
песні	I-ORG
Еўрабачанне	I-ORG

Генерал	B-ORG
арміі	I-ORG
(	O
Armeegeneral	O
)	O

Джымі	B-PER
Уайт	I-PER
,	O
Алан	B-PER
Мак-Манус	I-PER

Віктар	B-PER
Вальдэс	I-PER
—	O
Барселона	B-ORG

|	O
align=	O
''	O
left	O
''	O
|	O
Валь-дэ-Марн	B-LOC

Перамовы	O
скончыліся	O
безвынікова	O
,	O
і	O
пасольства	O
вярнулася	O
ў	O
Чэхію	B-LOC
.	O

Адкрыты	B-ORG
чэмпіянат	I-ORG
Еўропы	I-ORG
2004	I-ORG

)	O
у	O
перыяд	O
ранняй	O
Рымскай	B-LOC
імперыі	I-LOC
.	O

Джэймс	B-PER
Уатана	I-PER
,	O
Майкл	B-PER
Холт	I-PER

Арман	B-PER
Жан	I-PER
дзю	I-PER
Плесі	I-PER
Рышэльё	I-PER

Прымаў	O
удзел	O
у	O
палітычным	O
цкаванні	O
М.	B-PER
М.	B-PER
Лузіна	I-PER
,	O
у	O
т.зв	O
.	O

'	O
''	O
Марк	B-PER
Уільямс	I-PER
(	O
3	O
)	O
'	O
''	O

ФК	B-ORG
«Спартак»	I-ORG
(	I-ORG
Шклоў	I-ORG
)	I-ORG

Рэкардсмен	O
зборнай	B-ORG
Аргенціны	I-ORG
па	O
колькасці	O
забітых	O
за	O
яе	O
мячоў	O
(	O
56	O
мячоў	O
у	O
78	O
матчах	O
)	O
.	O

Альфрэд	B-ORG
Бёрдэн	I-ORG
(	O
102	O
)	O

Сонечны	B-ORG
гадзіннік	I-ORG
«Уайтхёрст	I-ORG
і	I-ORG
сын»	I-ORG

Апошнія	O
вывяржэнні	B-LOC
адбыліся	O
меней	O
за	O
100	O
тысяч	O
гадоў	O
таму	O
.	O

Хенрык	B-PER
Карл	I-PER
Петэр	I-PER
Дам	I-PER

Рака	B-LOC
Грын-Рывер	I-LOC
,	I-LOC
прыток	I-LOC
Каларада	I-LOC

Гэту	O
ганаровую	O
місію	O
даручылі	O
студэнцкаму	O
будаўнічаму	O
атраду	O
«Спадчына»	O
Гродзенскага	B-ORG
ўніверсітэта	I-ORG
.	O

Касцёл	B-ORG
Святых	I-ORG
апосталаў	I-ORG
Пятра	I-ORG
і	I-ORG
Паўла	I-ORG
,	I-ORG
Іўе	I-ORG

Вучэнне	O
аб	O
чатырох	O
,	O
якія	O
ператвараюцца	O
адзін	O
у	O
аднаго	O
,	O
было	O
ўнаследавана	O
Арыстоцелем	B-PER
.	O

)	O
,	O
якія	O
аддзяліліся	O
ад	O
Англіканскай	B-ORG
Царквы	I-ORG
і	O
прапаведавалі	O
метадычнае	O
выкананне	O
рэлігійных	O
прадпісанняў	O
.	O

Сярэдні	O
нахіл	B-LOC
воднай	I-LOC
паверхні	I-LOC
0,9	O
м	O
/	O
км	O
.	O

Умоўна	O
вылучаюць	O
Цэнтральную	B-LOC
Амерыку	I-LOC
і	O
Лацінскую	B-LOC
Амерыку	I-LOC
.	O

''Кароткая	O
біяграфія	O
''	O
на	O
сайце	O
Гербарыя	O
Мічыганскага	B-ORG
ўніверсітэта	I-ORG

Спіс	B-ORG
каралёў	I-ORG
Іерусаліма	I-ORG

Астраўным	O
горадам	O
таксама	O
быў	O
Арвад	B-LOC
.	O

Размешчаны	O
на	O
паўднёвы	O
ўсход	O
ад	O
Сулавесі	B-LOC
.	O

Israel	O
у	O
Бібліятэцы	B-ORG
Кангрэса	I-ORG
ЗША	I-ORG

Заходняя	B-ORG
Рымская	I-ORG
імперыя	I-ORG
імкліва	O
кацілася	O
да	O
свайго	O
заходу	O
.	O

У	O
Жамойці	B-LOC
з-за	O
яе	O
велічыні	O
Статут	O
дапускаў	O
існаванне	O
двух	O
енералаў	O
.	O

Зборная	B-ORG
Бразіліі	I-ORG
па	I-ORG
футболе	I-ORG

На	O
дадзены	O
момант	O
у	O
будынку	O
размешчаны	O
Музей	B-ORG
індустрыі	I-ORG
Дэрбі	I-ORG
.	O

Найвялікшы	O
ў	O
дарэвалюцыйнай	O
Беларусі	B-LOC
.	O

Нацыянальная	B-ORG
Асамблея	I-ORG
Замбіі	I-ORG

Джавані	B-PER
Марыя	I-PER
Бернардоні	I-PER

Беларусбанк	B-ORG
-	O
адзін	O
з	O
буйнейшых	O
камерцыйных	O
банкаў	O
краіны	O
.	O

Players	B-ORG
Tour	I-ORG
Championship	I-ORG
2010	I-ORG
/	I-ORG
2011	I-ORG
–	I-ORG
Этап	I-ORG
6	I-ORG

Джо	B-PER
Пэры	I-PER
,	O
Альфрэд	B-ORG
Бёрдэн	I-ORG

Новасібірская	B-LOC
вобласць	I-LOC
178	O
200	O

Фестываль	O
збірае	O
прыхільнікаў	O
жанру	O
з	O
Беларусі	B-LOC
,	O
Расіі	B-LOC
,	O
Украіны	B-LOC
і	O
Прыбалтыкі	B-LOC
.	O

Эрык	B-PER
VI	I-PER
Пераможца	I-PER

Еўрапейскі	B-ORG
тур	I-ORG
PTC	I-ORG
2012	I-ORG
/	I-ORG
2013	I-ORG
–	I-ORG
Этап	I-ORG
6	I-ORG
,	I-ORG
снукер	I-ORG

Медыцынскую	O
адукацыю	O
атрымаў	O
у	O
Гётынгенскім	B-ORG
універсітэце	I-ORG
.	O

Ферэнц	B-PER
II	I-PER
Ракацы	I-PER

Оклендская	B-ORG
пачатковая	I-ORG
школа	I-ORG

Леапольд	B-PER
I	I-PER
,	O
правіў	O
у	O
1658-1705	O
.	O

'	O
''	O
Марк	B-PER
Сэлбі	I-PER
''	O
'	O

Папская	B-ORG
Камісія	I-ORG
па	I-ORG
Справах	I-ORG
Дзяржавы-горада	I-ORG
Ватыкан	I-ORG

Заступнікамі	O
населенага	O
пункта	O
лічацца	O
Марыя	B-PER
Магдаліна	I-PER
і	O
святы	O
апостал	B-PER
Пётр	I-PER
.	O

Уваходзіць	O
у	O
склад	O
Турцыі	B-LOC
.	O

Blick	O
auf	O
Вулканічны	B-LOC
востраў	I-LOC
Стромбалі	B-LOC

Аляксей	B-PER
Аляксандравіч	I-PER
Шахматаў	I-PER

У	O
гэтым	O
будынку	O
ўвесь	O
час	O
размяшчаецца	O
Каралеўскага	B-ORG
аркестра	I-ORG
Кансертгебау	I-ORG
(	O
''Koninklijk	O
Concertgebouworkest	O
''	O
)	O
.	O

Пад	O
правінцыямі	O
разумеліся	O
«Жамойць»	B-LOC
,	O
уласна	B-LOC
«Літва»	I-LOC
і	O
«Беларусь»	B-LOC
.	O

Нара	B-LOC
(	O
)	O
,	O
Японія	B-LOC

Былы	O
лідар	O
сусветнага	B-ORG
рэйтынгу	I-ORG
(	O
1983–1990	O
)	O
.	O

'	O
''	O
Ніл	B-PER
Робертсан	I-PER
''	O
'	O

Іякім	B-PER
,	I-PER
цар	I-PER
іўдзейскі	I-PER

Міністэрства	B-ORG
ўнутраных	I-ORG
спраў	I-ORG
Рэспублікі	I-ORG
Беларусь	I-ORG

Юй	B-PER
Дэлу	I-PER
(	O
45	O
)	O

Член-заснавальнік	O
Таварыства	B-ORG
перасоўных	I-ORG
мастацкіх	I-ORG
выставак	I-ORG
.	O

Еўрапейскі	B-ORG
тур	I-ORG
PTC	I-ORG
2012	I-ORG
/	I-ORG
2013	I-ORG
–	I-ORG
Этап	I-ORG
6	I-ORG
,	I-ORG
снукер	I-ORG

Іншымі	O
кандыдатамі	O
,	O
якія	O
выбылі	O
яшчэ	O
да	O
фінальнага	O
галасавання	O
,	O
былі	O
Шатландыя	B-LOC
/	O
Ірландыя	B-LOC
,	O
Расія	B-LOC
і	O
Харватыя	B-LOC
/	O
Боснія	B-LOC
і	I-LOC
Герцагавіна	I-LOC
.	O

'	O
''	O
Раман	B-PER
Аляксандравіч	I-PER
Скірмунт	I-PER
''	O
'	O

Бярэ	O
пачатак	O
у	O
Аўстралійскіх	B-LOC
Альпах	I-LOC
.	O

'	O
''	O
Юй	B-PER
Дэлу	I-PER
''	O
'	O

Але	O
дзякуючы	O
дэкаратыўным	O
і	O
лекавым	O
ўласцівасцям	O
,	O
а	O
таксама	O
параўнальна	O
лёгкаму	O
і	O
хуткаму	O
прыстасаванню	O
,	O
шматлікія	O
віды	O
алое	O
былі	O
натуралізаваныя	O
ў	O
краінах	O
Міжземнамор'я	B-LOC
,	O
Індыі	B-LOC
,	O
Мексіцы	B-LOC
,	O
на	O
Кубе	B-LOC
.	O

Цячэ	O
па	O
тэрыторыі	O
Украіны	B-LOC
,	O
Малдовы	B-LOC
,	O
Прыднястроўя	B-LOC
.	O

'	O
''	O
Раян	B-PER
Дэй	I-PER
''	O
'	O

Салтыкоў-Шчадрын	B-PER
(	O
1826—1889	O
)	O
.	O

Паўночна-Заходні	B-LOC
рэгіён	I-LOC
,	I-LOC
Камерун	I-LOC

Цаа	B-PER
Сіньлун	I-PER
(	O
102	O
)	O

'	O
''	O
Джад	B-PER
Трамп	I-PER
''	O
'	O

тэрыторыю	O
наведвалі	O
гандляры	O
пушнінай	O
з	O
Новай	B-ORG
Францыі	I-ORG
,	O
якія	O
заснавалі	O
некалькі	O
гандлёвых	O
пастоў	O
.	O

Берсерк	B-ORG
,	I-ORG
манга	I-ORG

Аналагічныя	O
апоры-гермы	O
вызначалі	O
рытм	O
бакавых	O
галерэй	B-ORG
(	O
не	O
захаваліся	O
)	O
.	O

Горад	B-LOC
Норт-Бей	I-LOC
,	I-LOC
Антарыа	I-LOC

Ліам	B-PER
Хайфілд	I-PER
(	O
83	O
)	O

Ізаляваны	O
арэал	O
ад	O
Гiмалаяў	B-LOC
да	O
паўночна-заходняй	O
часткі	O
Кiтая	O
.	O

'	O
''	O
Ірландыя	B-LOC
''	O
'	O

Гэты	O
час	O
ён	O
праводзіць	O
на	O
Гродзеншчыне	B-LOC
.	O

'	O
''	O
Марк	B-PER
Ален	I-PER
''	O
'	O

Мінск	B-LOC
)	O
—	O
беларускі	O
савецкі	O
кінааператар	O
.	O

Горад	B-LOC
Гале	I-LOC
,	I-LOC
Шры-Ланка	I-LOC

Паўстанне	B-ORG
ў	I-ORG
Польшчы	I-ORG
,	I-ORG
Літве	I-ORG
і	I-ORG
Беларусі	I-ORG
,	I-ORG
1863—1864	I-ORG

'	O
''	O
Марк	B-PER
Уільямс	I-PER
''	O
'	O

Чэмпіянат	B-ORG
свету	I-ORG
па	I-ORG
футболе	I-ORG
1982	I-ORG

Сарапул	B-LOC
,	O
дзе	O
і	O
памёр	O
праз	O
7	O
гадоў	O
.	O

ФК	B-ORG
Славія	I-ORG
Мазыр	I-ORG

'	O
''	O
Джон	B-PER
Хігінс	I-PER
''	O
'	O

'	O
''	O
Ніл	B-PER
Робертсан	I-PER
(	O
1	O
)	O
'	O
''	O

Вышыня	O
—	O
216	O
метраў	O
,	O
з'яўляецца	O
самым	O
высокім	O
збудаваннем	O
у	O
Чэшскай	B-LOC
Рэспубліцы	I-LOC
.	O

У	O
канчатковым	O
выніку	O
Часовы	O
ўрад	O
прыняў	O
рашэнне	O
пра	O
перавод	O
сям'і	O
былога	O
цара	O
ў	O
Табольск	B-LOC
.	O

Удзельнічаў	O
у	O
вызваленні	O
Заходняй	B-LOC
Беларусі	I-LOC
.	O

Пра	O
далейшыя	O
падзеі	O
расказвае	O
іншая	O
гамераўская	O
паэма	O
—	O
Адысея	B-LOC
.	O

'	O
''	O
Марк	B-PER
Сэлбі	I-PER
''	O
'	O

Супрацоўнічае	O
з	O
кінакампаніямі	O
і	O
прадзюсарскімі	O
цэнтрамі	O
Масквы	B-LOC
,	O
Санкт-Пецярбурга	B-LOC
і	O
Новасібірска	B-LOC
.	O

ФК	B-ORG
Б36	I-ORG
Торсхаўн	I-ORG

Скарыстаўшыся	O
ўнутранымі	O
беспарадкамі	O
,	O
Аўстра-Венгрыя	B-LOC
анексавала	O
тэрыторыю	O
Босніі	B-LOC
і	I-LOC
Герцагавіны	I-LOC
,	O
а	O
Балгарыя	B-LOC
абвясціла	O
сваю	O
незалежнасць	O
.	O

Беларускі	B-ORG
дзяржаўны	I-ORG
педагагічны	I-ORG
ўніверсітэт	I-ORG
імя	I-ORG
Максіма	I-ORG
Танка	I-ORG

Сяа	B-PER
Гадун	I-PER
(	O
34	O
)	O

'	O
''	O
Род	B-PER
Лоўлер	I-PER
(	O
48	O
)	O
'	O
''	O

Добра	O
захоўваецца	O
пад	O
невялікім	O
снежным	O
покрывам	O
пры	O
−30	O
°C	B-ORG
.	O

Станцыя	B-ORG
метро	I-ORG
Лясная	I-ORG
,	I-ORG
Санкт-Пецярбург	I-ORG

Скот	B-PER
Дональдсан	I-PER
(	O
76	O
)	O

Сяргей	B-PER
Мікалаевіч	I-PER
Ігнашэвіч	I-PER

Віктар	B-PER
Орбан	I-PER
(	O
1963—	O
)	O
прэм’ер-міністр	O

Ратуючыся	O
ад	O
пакарання	O
,	O
выехаў	O
за	O
мяжу	O
,	O
наведваў	O
ваенную	O
школу	O
польскіх	O
эмігрантаў	O
у	O
Італіі	B-LOC
.	O

Удзельнік	O
баёў	O
пад	O
Сталінградам	B-LOC
,	O
на	O
Доне	B-LOC
,	O
Северскім	B-ORG
Данцы	I-ORG
,	O
Дняпры	B-ORG
.	O

Сустракаецца	O
ў	O
Паўночнай	B-LOC
і	O
Паўднёвай	B-LOC
Амерыцы	I-LOC
.	O

'	O
''	O
Эмілі	B-PER
дэ	I-PER
Форэст	I-PER
''	O
'	O

Партугальскія	B-LOC
каланісты	O
стварылі	O
плантацыі	O
на	O
Мадэйры	B-LOC
,	O
Азорскіх	B-LOC
астравах	I-LOC
і	O
Каба-Вердэ	B-LOC
.	O

Атрымаў	O
накіраванне	O
ў	O
шпіталь	O
Магілёва	B-LOC
.	O

Гувернёрам	O
братоў	O
быў	O
Ануфрый	B-PER
Петрашкевіч	I-PER
.	O

Bank	B-ORG
of	I-ORG
Communications	I-ORG
у	O
пяты	O
раз	O
запар	O
спансіраваў	O
Шанхай	B-PER
Мастэрс	I-PER
.	O

Адміністрацыйна	O
ўваходзіць	O
у	O
склад	O
Сахалінскай	B-LOC
вобласці	I-LOC
Расіі	B-LOC
.	O

Хрысціянска-дэмакратычны	B-ORG
саюз	I-ORG
Германіі	I-ORG

Закаўказская	B-LOC
Савецкая	I-LOC
Федэратыўная	I-LOC
Сацыялістычная	I-LOC
Рэспубліка	I-LOC

'	O
''	O
Каміла	B-PER
Гольджы	I-PER
''	O
'	O
(	O
1843–1926	O
)	O

Парк	B-ORG
дзікай	I-ORG
прыроды	I-ORG
Рануа	I-ORG

Увайшоў	O
у	O
гісторыю	O
як	O
«апостал	O
англічан»	O
і	O
заснавальнік	O
Царквы	B-ORG
Англіі	I-ORG
.	O

Руска-турэцкая	B-ORG
вайна	I-ORG
,	I-ORG
1877—1878	I-ORG

У	O
1981—90	O
працаваў	O
на	O
Мінскім	B-ORG
трактарным	I-ORG
заводзе	I-ORG
.	O

Вышэйшы	B-ORG
Сход	I-ORG
Таджыкістана	I-ORG

Фердынанд	B-PER
II	I-PER
Арагонскі	I-PER

'	O
''	O
Дзін	B-PER
Цзюньхуэй	I-PER
''	O
'	O

Плошча	B-ORG
Свабоды	I-ORG
,	I-ORG
Тбілісі	I-ORG

'	O
''	O
Канстанцін	B-PER
I	I-PER
Вялікі	I-PER
''	O
'	O

Ягоная	O
задача	O
падрыхтаваць	O
даклад	O
у	O
Ватыкан	B-LOC
,	O
які	O
стане	O
асновай	O
для	O
далейшых	O
дзеянняў	O
.	O

Professional	B-ORG
Players	I-ORG
Tournament	I-ORG
1982	I-ORG

У	O
1988—1994	O
гадах	O
працаваў	O
у	O
Рызе	B-LOC
,	O
Маскве	B-LOC
,	O
Краснаярску	B-LOC
,	O
Находцы	B-LOC
,	O
Цверы	B-LOC
,	O
Калінінградзе	B-LOC
ды	O
інш	O
.	O

Існуе	O
легенда	O
(	O
па	O
Б.	B-PER
Папроцкаму	I-PER
)	O
.	O

)	O
,	O
пахавальная	B-ORG
піраміда	I-ORG
якога	O
знаходзіцца	O
паблізу	O
.	O

Уваходзіць	O
у	O
склад	O
Інданезіі	B-LOC
.	O

Папуляцыя	O
ў	O
Еўропе	B-LOC
ацэньваецца	O
ў	O
74—110	O
тыс	O
.	O

'	O
''	O
Ліла	B-PER
''	O
'	O

'	O
''	O
Джон	B-PER
Тайлер	I-PER
''	O
'	O
(	O
1790–1862	O
)	O

У	O
Казахстане	B-LOC
гняздуецца	O
толькі	O
на	O
крайнім	O
усходзе	O
і	O
паўднёвым	O
усходзе	O
краіны	O
ў	O
гарах	O
Цянь-Шаня	B-LOC
і	O
Джунгарскага	B-LOC
Алатау	I-LOC
.	O

Уваходзіць	O
у	O
склад	O
Коста-Рыкі	B-LOC
.	O

Другая	B-LOC
ліга	I-LOC
чэмпіянату	I-LOC
Беларусі	I-LOC
па	I-LOC
футболе	I-LOC
1993	I-LOC
/	I-LOC
1994	I-LOC

'	O
''	O
Ніл	B-PER
Робертсан	I-PER
''	O
'	O

Раман	B-PER
Андрэевіч	I-PER
Грыбоўскі	I-PER

Афраамерыканцы	B-ORG
—	O
3,5	O
%	O

Член	O
Амерыканскай	B-ORG
Нацыянальнай	I-ORG
АН	I-ORG
.	O

**	O
'	O
''	O
Антыёх	B-PER
X	I-PER
Еўсеб	I-PER
Філапатар	I-PER
''	O
'	O

У	O
тыя	O
ж	O
гады	O
навучання	O
зрабіў	O
некалькі	O
падарожжаў	O
па	O
краінах	O
Еўропы	B-LOC
.	O

Артур	B-PER
Генрыхавіч	I-PER
Бомбель	I-PER

Разанская	B-LOC
вобласць	I-LOC
39	O
600	O

Клімент	B-PER
XI	I-PER
,	I-PER
Папа	I-PER
Рымскі	I-PER

'	O
''	O
Роберт	B-PER
Лефкавіц	I-PER
''	O
'	O
(	O
1943–	O
...	O
)	O

8-я	B-ORG
армія	I-ORG
,	I-ORG
Германская	I-ORG
імперыя	I-ORG

Department	O
of	O
Entomology	O
and	O
Nematology	O
,	O
University	O
of	O
Florida	O
(	O
Фларыда	B-LOC
)	O

На	O
поўначы	O
сустракаюцца	O
да	O
Маскоўскай	B-LOC
і	O
Ніжагародскай	B-LOC
абласцей	I-LOC
.	O

Германскі	B-ORG
імперскі	I-ORG
флот	I-ORG

Уоліс	B-LOC
і	I-LOC
Футуна	I-LOC

Касцёл	B-ORG
Святых	I-ORG
апосталаў	I-ORG
Пятра	I-ORG
і	I-ORG
Паўла	I-ORG
,	I-ORG
Іўе	I-ORG

Сфалерыт	B-ORG
(	O
цынкавая	O
абманка	O
)	O

Аляксандр	B-PER
III	I-PER
,	I-PER
імператар	I-PER
расійскі	I-PER

Сікст	B-PER
V	I-PER
,	I-PER
Папа	I-PER
Рымскі	I-PER

Гротгер	O
удзельнічаў	O
у	O
дапамозе	O
паўстанцам	O
,	O
якія	O
збеглі	O
з	O
расійскага	O
палону	O
ў	O
Аўстрыю	B-LOC
.	O

Сабор	B-ORG
Афрыканскай	I-ORG
Божай	I-ORG
Маці	I-ORG

Цяпер	O
у	O
ім	O
змяшчаецца	O
Нацыянальны	B-ORG
акадэмічны	I-ORG
тэатр	I-ORG
імя	I-ORG
Янкі	I-ORG
Купалы	I-ORG
.	O

Сусветная	B-ORG
метэаралагічная	I-ORG
арганізацыя	I-ORG
(	O
СМА	O
,	O
WMO	O
)	O

Двойчы	O
запрашаецца	O
для	O
выступлення	O
з	O
дакладамі	O
ў	O
Імператарскае	B-ORG
Рускае	I-ORG
геаграфічнае	I-ORG
таварыства	I-ORG
.	O

'	O
''	O
Ніл	B-PER
Робертсан	I-PER
(	O
4	O
)	O
'	O
''	O

|	O
align=	O
''	O
left	O
''	O
|	O
Шаранта	B-LOC

археалагічную	O
культуру	O
даследавалі	O
браты	O
Канстанцін	B-PER
і	O
Яўстах	B-PER
Тышкевічы	I-PER
,	O
Людвік	B-PER
Кандратовіч	I-PER
(	I-PER
Уладзіслаў	I-PER
Сыракомля	I-PER
)	I-PER
,	O
П.С	O
.	O

System	B-ORG
of	I-ORG
a	I-ORG
Down	I-ORG

Рос	B-PER
М'юр	I-PER
(	O
61	O
)	O

'	O
''	O
Цяпчая	B-PER
Ун-Нух	I-PER
(	O
69	O
)	O
'	O
''	O

У	O
Беларусі	B-LOC
расце	O
паўсюдна	O
.	O

Папулярны	O
як	O
у	O
Турцыі	B-LOC
,	O
так	O
і	O
за	O
яе	O
межамі	O
.	O

ФК	B-ORG
«Камунальнік»	I-ORG
(	I-ORG
Слонім	I-ORG
)	I-ORG

У	O
турніры	O
ўдзельнічалі	O
35	O
зборных	O
,	O
з	O
іх	O
у	O
фінальны	O
турнір	O
наўпрост	O
выйшлі	O
тры	O
каманды	O
—	O
'	B-ORG
''	I-ORG
ЗША	I-ORG
''	I-ORG
'	B-ORG
,	O
'	B-ORG
''	I-ORG
Коста-Рыка	I-ORG
''	I-ORG
'	B-ORG
і	O
'	B-ORG
''	I-ORG
Гандурас	I-ORG
''	I-ORG
'	B-ORG
.	O

'	O
''	O
Фрэнсіс	B-PER
Уільям	I-PER
Астан	I-PER
''	O
'	O
(	O
1877–1945	O
)	O

Жан	B-PER
Батыст	I-PER
Гаспар	I-PER
Дэбюро	I-PER

Дворжак	B-PER
М	I-PER
.	I-PER
История	O
итальянского	O
искусства	O
в	O
эпоху	O
Возрождения	O
.	O

'	O
''	O
Джад	B-PER
Трамп	I-PER
''	O
'	O

'	O
''	O
Марк	B-PER
Ален	I-PER
(	O
6	O
)	O
'	O
''	O

'	O
''	O
Аўстралія	B-LOC
''	O
'	O

Паўстанне	B-ORG
1830—1831	I-ORG
гадоў	I-ORG

З	O
таго	O
самага	O
году	O
працуе	O
ў	O
Нацыянальным	B-ORG
акадэмічным	I-ORG
тэатры	I-ORG
імя	I-ORG
Янкі	I-ORG
Купалы	I-ORG
.	O

Працякае	O
па	O
паўднёва-ўсходняй	O
частцы	O
Мексікі	B-LOC
і	O
паўночным	O
захадзе	O
Гватэмалы	B-LOC
.	O

Паразіт	O
дзікай	B-LOC
пятрушкі	I-LOC
(	O
''Peucedanum	O
''	O
)	O
і	O
''Laserpitium	O
''	O
.	O

Знаходзіцца	O
ў	O
Мурманскай	B-LOC
вобласці	I-LOC
,	O
у	O
10	O
кіламетрах	O
да	O
захаду	O
ад	O
горада	O
Запалярнага	B-LOC
,	O
на	O
тэрыторыі	O
Балтыйскага	B-LOC
шчыта	I-LOC
.	O

«пастаянны	O
нейтралітэт»	O
,	O
які	O
афіцыйна	O
маюць	O
Швейцарыя	B-LOC
,	O
Аўстрыя	B-LOC
,	O
Мальта	B-LOC
)	O
.	O

Працягнулася	O
па	O
правым	O
беразе	O
Сены	B-LOC
на	O
тры	O
кіламетры	O
паралельна	O
плыні	O
ракі	O
.	O

Бінэм	B-PER
выйграў	O
адзін	O
рэйтынгавы	O
тытул	O
,	O
двойчы	O
прайграўшы	O
ў	O
фіналах	O
,	O
а	O
Марк	B-PER
Ален	I-PER
двойчы	O
перамагаў	O
на	O
рэйтынгавых	O
спаборніцтвах	O
і	O
адзін	O
раз	O
прайграў	O
у	O
фінальным	O
паядынку	O
.	O

Дайнава	B-LOC
,	I-LOC
рэгіён	I-LOC

Дзіцячы	B-ORG
конкурс	I-ORG
песні	I-ORG
Еўрабачанне	I-ORG

'	O
''	O
Стывен	B-PER
Магуайр	I-PER
''	O
'	O

'	O
''	O
Азіз	B-PER
Санджар	I-PER
''	O
'	O
(	O
1946–	O
...	O
)	O

'	O
''	O
Марк	B-PER
Ален	I-PER
(	O
1	O
)	O
'	O
''	O

Салва	B-PER
